,postal_code,country,timestamp,cldCvrMin,cldCvrAvg,cldCvrMax,dewPtMin,dewPtAvg,dewPtMax,feelsLikeMin,feelsLikeAvg,feelsLikeMax,heatIndexMin,heatIndexAvg,heatIndexMax,mslPresMin,mslPresAvg,mslPresMax,precip,presTendMin,presTendAvg,presTendMax,radSolarMin,radSolarAvg,radSolarMax,radSolarTot,relHumMin,relHumAvg,relHumMax,sfcPresMin,sfcPresAvg,sfcPresMax,snowDepth,snowfall,spcHumMin,spcHumAvg,spcHumMax,tempMin,tempAvg,tempMax,windChillMin,windChillAvg,windChillMax,windDirAvg,windDir80mAvg,windDir100mAvg,windSpdMin,windSpdAvg,windSpdMax,windSpd80mMin,windSpd80mAvg,windSpd80mMax,windSpd100mMin,windSpd100mAvg,windSpd100mMax,wetBulbMin,wetBulbAvg,wetBulbMax
219,10019,US,2019-08-08T00:00:00-04:00,0,18,64,64.2,66.9,69.3,68.3,77.4,89.8,68.3,77.4,89.8,1005.4,1006.8,1008.3,0.08,-0.9,-0.1,1.5,0,294.2,877.8,7061.4,50.0,75.5,93.3,1004.8,1006.5,1007.7,0.0,0.0,12.9,14.2,15.4,68.3,75.9,86.7,68.3,75.9,86.7,246,251,250,2.0,6.2,14.0,4.2,8.8,13.5,4.6,8.5,12.5,66.9,69.8,73.3
220,10019,US,2019-08-09T00:00:00-04:00,0,1,11,57.3,61.2,65.6,68.6,76.4,84.4,68.6,76.4,84.4,1006.3,1007.8,1009.5,0.04,-0.7,0.1,0.7,0,321.1,941.8,7707.6,42.5,62.5,85.7,1006.2,1007.6,1009.2,0.0,0.0,10.1,11.6,13.4,68.6,75.8,84.0,68.6,75.8,84.0,298,304,302,2.1,4.9,9.6,3.5,9.4,16.1,4.8,8.7,12.6,63.2,66.6,68.8
221,10019,US,2019-08-10T00:00:00-04:00,0,0,6,48.7,53.6,57.9,66.0,74.4,81.9,66.0,74.4,81.9,1009.7,1011.0,1013.7,0.0,-0.3,0.2,1.1,0,317.9,939.0,7629.4,32.9,50.6,71.2,1009.3,1010.7,1014.2,0.0,0.0,7.4,8.8,10.2,66.0,74.2,81.9,66.0,74.2,81.9,306,311,311,2.4,7.8,14.5,4.8,13.9,18.4,5.4,13.0,16.7,59.6,62.4,64.6
222,10019,US,2019-08-11T00:00:00-04:00,0,0,0,50.2,54.4,58.7,63.6,73.6,81.2,63.6,73.6,81.2,1014.0,1015.5,1016.9,0.0,-0.5,0.1,0.9,0,315.1,925.1,7561.4,34.2,53.4,71.6,1014.0,1015.6,1016.9,0.0,0.0,7.8,9.1,10.5,63.6,73.4,81.2,63.6,73.4,81.2,299,297,300,1.2,4.7,8.4,3.2,7.2,11.1,3.8,7.3,10.9,58.1,62.4,65.0
223,10019,US,2019-08-12T00:00:00-04:00,0,1,31,55.3,59.0,65.9,66.2,78.6,87.1,66.2,78.6,87.1,1011.0,1013.8,1016.1,0.0,-0.9,-0.2,0.2,0,310.2,911.0,7443.7,35.2,54.3,75.7,1011.3,1013.8,1016.0,0.0,0.0,9.4,10.8,13.6,66.2,78.0,87.1,66.2,78.0,87.1,247,239,236,1.3,5.5,10.9,1.9,8.7,17.2,4.5,9.3,15.9,61.4,66.4,70.0
224,10019,US,2019-08-13T00:00:00-04:00,2,55,100,66.2,69.2,70.9,74.1,79.3,83.0,74.1,79.3,83.0,1007.6,1009.4,1011.4,0.05,-1.0,-0.1,0.4,0,103.8,500.9,2492.3,67.9,78.9,85.7,1007.9,1009.2,1011.1,0.0,0.0,13.7,15.3,16.2,74.1,76.4,79.6,74.1,76.4,79.6,205,208,215,0.5,4.3,7.4,2.8,8.2,16.3,2.7,8.2,15.8,69.6,71.4,73.0
225,10019,US,2019-08-14T00:00:00-04:00,4,39,97,68.9,70.2,71.3,73.1,78.0,84.1,73.1,78.0,84.1,1006.9,1010.3,1013.2,0.79,-0.5,0.2,0.9,0,134.7,612.3,3233.1,67.8,83.1,90.2,1007.6,1010.2,1013.5,0.0,0.0,15.1,15.7,16.3,73.1,75.8,80.5,73.1,75.8,80.5,84,77,69,0.3,3.9,7.7,0.5,4.4,8.0,0.7,4.5,7.7,70.3,71.9,73.4
226,10019,US,2019-08-15T00:00:00-04:00,0,31,90,62.2,66.2,69.2,71.0,76.4,84.7,71.0,76.4,84.7,1013.6,1015.6,1016.8,0.0,-0.4,0.2,0.6,0,288.9,864.6,6933.2,51.5,74.7,89.2,1013.8,1015.5,1017.1,0.0,0.0,12.0,13.7,15.1,71.0,75.4,82.3,71.0,75.4,82.3,123,116,107,2.1,5.8,10.4,1.7,6.8,12.1,3.1,7.0,12.1,67.7,69.3,71.1
227,10019,US,2019-08-16T00:00:00-04:00,0,51,92,65.2,67.4,71.0,68.8,76.0,84.5,68.8,76.0,84.5,1015.3,1016.4,1017.2,0.0,-0.6,0.0,0.5,0,194.9,638.2,4676.7,63.8,78.6,88.3,1015.5,1016.5,1017.2,0.0,0.0,13.1,14.3,16.1,68.8,74.7,81.2,68.8,74.7,81.2,118,113,113,2.1,4.3,8.0,2.0,6.5,11.1,3.6,6.7,10.6,66.4,69.7,72.3
228,10019,US,2019-08-17T00:00:00-04:00,0,52,100,71.0,72.1,73.5,74.0,82.4,92.3,74.0,82.4,92.3,1013.8,1015.7,1017.0,0.0,-1.0,-0.1,0.6,0,213.7,779.4,5128.3,60.7,81.6,91.3,1014.0,1015.7,1017.0,0.0,0.0,16.1,16.8,17.5,74.0,78.4,86.2,74.0,78.4,86.2,110,126,122,1.4,4.8,9.2,1.8,6.2,9.8,2.4,6.3,9.6,72.1,73.9,76.1
229,10019,US,2019-08-18T00:00:00-04:00,0,35,99,66.0,72.1,75.8,73.8,85.5,98.8,73.8,85.5,98.8,1014.2,1015.3,1016.7,0.68,-0.7,0.0,1.1,0,263.6,858.8,6326.0,57.3,77.6,92.1,1014.3,1015.4,1016.8,0.0,0.0,13.6,16.9,19.0,73.8,80.1,90.0,73.8,80.1,90.0,175,175,185,0.2,4.4,10.1,1.2,5.8,15.6,1.3,5.5,14.6,68.8,74.4,78.5
230,10019,US,2019-08-19T00:00:00-04:00,0,17,52,67.4,71.3,74.9,72.9,84.5,99.7,72.9,84.5,99.7,1013.4,1014.7,1016.3,0.0,-0.8,0.1,1.4,0,265.6,877.5,6373.4,55.3,75.5,86.7,1013.1,1014.8,1016.1,0.0,0.0,14.2,16.4,18.5,72.9,80.0,90.8,72.9,80.0,90.8,209,226,231,0.4,4.6,10.0,2.0,7.2,12.1,3.6,7.4,10.5,69.4,73.9,78.4
231,10019,US,2019-08-20T00:00:00-04:00,0,9,90,64.2,67.6,71.4,75.7,83.5,90.3,75.7,83.5,90.3,1015.9,1017.6,1019.3,0.0,-0.7,0.0,0.9,0,291.7,884.4,6999.9,48.3,66.2,85.6,1016.3,1017.8,1019.3,0.0,0.0,12.9,14.4,16.3,74.7,80.5,87.2,74.7,80.5,87.2,164,171,156,1.4,4.7,10.2,2.0,7.9,12.4,2.9,7.7,10.3,70.5,71.8,73.1
232,10019,US,2019-08-21T00:00:00-04:00,0,30,87,71.2,72.5,73.8,80.4,85.4,95.8,80.4,85.4,95.8,1010.6,1013.2,1017.0,0.17,-1.1,-0.3,0.8,0,232.9,769.3,5589.4,57.8,78.2,91.2,1010.5,1013.0,1016.9,0.0,0.0,16.3,17.0,17.7,76.1,80.2,88.5,76.1,80.2,88.5,206,212,213,1.4,5.5,14.1,2.5,8.6,13.3,3.4,9.1,12.6,73.3,74.7,76.7
233,10019,US,2019-08-22T00:00:00-04:00,0,27,100,65.7,69.7,72.2,71.8,83.4,95.6,71.8,83.4,95.6,1009.8,1011.4,1013.9,0.78,-0.7,0.1,1.8,0,286.9,881.1,6886.3,44.3,72.8,95.0,1009.7,1011.3,1013.3,0.0,0.0,13.8,15.6,16.8,71.8,80.4,91.0,71.8,80.4,91.0,268,282,277,0.4,5.6,11.7,1.1,7.7,12.7,1.0,7.1,10.3,70.5,73.1,74.9
234,10019,US,2019-08-23T00:00:00-04:00,0,34,92,58.7,62.4,70.8,65.8,70.3,74.8,65.8,70.3,74.8,1012.8,1015.8,1018.0,0.12,-0.4,0.2,1.2,0,199.7,813.7,4792.5,61.2,76.7,94.2,1012.5,1015.6,1018.2,0.0,0.0,10.4,12.0,16.0,65.8,70.3,74.8,65.8,70.3,74.8,346,351,349,1.9,3.9,6.8,2.0,6.1,14.3,2.7,6.8,12.9,61.6,65.3,71.3
235,10019,US,2019-08-24T00:00:00-04:00,0,3,24,49.3,53.8,57.7,62.7,69.7,76.8,62.7,69.7,76.8,1018.0,1021.2,1024.1,0.0,-0.3,0.3,0.9,0,298.0,910.7,7151.8,40.4,58.6,76.9,1018.0,1021.5,1024.4,0.0,0.0,7.4,8.8,10.0,62.7,69.5,75.4,62.7,69.5,75.4,12,26,25,2.1,5.8,8.8,4.7,10.9,16.8,4.3,9.7,15.7,58.1,60.6,62.1
236,10019,US,2019-08-25T00:00:00-04:00,0,10,75,53.9,57.1,59.8,63.1,68.8,76.7,63.1,68.8,76.7,1022.4,1023.6,1024.9,0.0,-0.6,0.0,0.5,0,273.7,872.5,6569.6,48.3,67.0,81.2,1022.9,1023.9,1025.1,0.0,0.0,8.8,9.8,10.8,63.1,68.8,75.1,63.1,68.8,75.1,57,58,59,4.8,8.8,13.5,11.8,14.5,18.4,10.3,13.2,16.8,58.5,61.8,63.5
237,10019,US,2019-08-26T00:00:00-04:00,0,25,92,53.1,56.0,59.6,60.5,66.3,72.8,60.5,66.3,72.8,1020.0,1021.7,1023.4,0.0,-0.9,-0.1,0.4,0,259.5,844.2,6229.2,55.0,69.4,78.1,1020.5,1022.3,1024.1,0.0,0.0,8.5,9.4,10.8,60.5,66.3,72.8,60.5,66.3,72.8,57,67,72,1.5,6.1,9.5,4.9,9.1,15.4,6.1,9.0,13.2,56.4,60.1,64.0
238,10019,US,2019-08-27T00:00:00-04:00,0,18,70,56.9,58.8,62.6,61.8,67.9,74.1,61.8,67.9,74.1,1015.3,1017.3,1020.7,0.0,-0.7,-0.2,0.4,0,247.9,777.8,5950.1,56.8,73.6,85.7,1016.1,1018.0,1020.4,0.0,0.0,9.7,10.5,12.0,61.8,67.9,74.1,61.8,67.9,74.1,121,135,129,1.5,4.0,7.6,4.2,6.5,9.4,3.9,6.2,8.5,59.0,62.3,64.7
239,10019,US,2019-08-28T00:00:00-04:00,3,62,99,63.3,67.4,69.8,66.9,70.7,72.9,66.9,70.7,72.9,1009.6,1011.8,1015.3,0.05,-1.0,-0.3,0.5,0,144.1,547.3,3458.9,83.0,89.2,93.5,1009.3,1011.8,1015.6,0.0,0.0,12.3,14.3,15.5,66.9,70.7,72.9,66.9,70.7,72.9,40,29,31,0.9,4.2,8.1,3.5,6.1,10.4,3.6,5.9,9.0,64.6,68.4,70.6
240,10019,US,2019-08-29T00:00:00-04:00,0,7,85,52.1,57.6,64.0,66.0,74.1,82.7,66.0,74.1,82.7,1009.8,1012.3,1015.5,0.0,-0.3,0.3,1.0,0,283.4,878.8,6799.7,35.2,59.7,89.8,1009.6,1012.4,1015.8,0.0,0.0,8.4,10.2,12.7,66.0,73.8,82.7,66.0,73.8,82.7,317,317,316,1.9,7.3,12.5,3.4,11.4,15.9,5.5,11.8,15.6,61.6,64.1,66.1
241,10019,US,2019-08-30T00:00:00-04:00,0,1,16,57.0,60.5,65.4,65.1,78.3,88.7,65.1,78.3,88.7,1014.4,1016.2,1018.3,0.0,-0.6,0.1,0.9,0,276.7,873.5,6641.3,40.1,57.8,75.6,1014.7,1016.3,1018.6,0.0,0.0,9.8,11.3,13.3,65.1,77.3,87.9,65.1,77.3,87.9,247,251,248,1.4,6.4,11.5,5.8,10.5,14.6,5.7,10.6,13.6,60.2,66.7,70.9
242,10019,US,2019-08-31T00:00:00-04:00,0,6,63,48.9,56.0,65.3,68.9,74.7,81.4,68.9,74.7,81.4,1018.8,1022.6,1025.0,0.0,-0.4,0.3,0.9,0,267.0,814.8,6406.3,32.8,54.4,75.6,1018.9,1022.9,1025.8,0.0,0.0,7.4,9.6,13.2,68.9,74.5,81.4,68.9,74.5,81.4,1,7,9,2.3,5.1,8.1,4.6,8.7,12.9,4.9,8.3,11.7,60.6,63.7,68.3
243,10019,US,2019-09-01T00:00:00-04:00,0,6,32,53.7,58.7,62.7,64.1,70.9,78.4,64.1,70.9,78.4,1023.0,1025.4,1027.3,0.0,-0.8,-0.1,0.5,0,259.1,806.9,6217.8,52.8,66.8,78.4,1023.2,1025.9,1027.5,0.0,0.0,8.6,10.4,11.9,64.1,70.4,76.6,64.1,70.4,76.6,112,108,109,2.9,6.0,9.5,5.1,10.9,13.8,7.0,10.4,12.6,58.6,63.2,66.2
244,10019,US,2019-09-02T00:00:00-04:00,0,33,89,62.1,67.3,71.5,68.7,72.2,79.0,68.7,72.2,79.0,1014.3,1017.4,1022.6,0.52,-1.1,-0.3,0.4,0,144.8,627.9,3476.6,76.2,85.2,92.3,1014.1,1017.3,1022.4,0.0,0.0,11.7,14.2,16.3,68.7,72.0,75.5,68.7,72.0,75.5,155,174,178,0.9,4.9,9.4,5.3,10.9,14.2,6.5,10.3,13.8,64.5,68.8,72.4
245,10019,US,2019-09-03T00:00:00-04:00,0,0,3,56.7,61.1,68.0,66.8,74.3,82.6,66.8,74.3,82.6,1014.6,1016.2,1017.8,0.0,-0.5,0.1,1.0,0,274.5,860.0,6588.4,42.1,66.5,92.2,1015.0,1016.6,1018.0,0.0,0.0,9.9,11.5,14.5,66.8,74.0,82.5,66.8,74.0,82.5,94,100,85,2.1,4.6,8.5,1.8,8.5,14.3,3.0,8.1,12.6,64.1,66.0,68.7
246,10019,US,2019-09-04T00:00:00-04:00,0,36,96,62.4,66.9,70.3,67.6,79.6,93.5,67.6,79.6,93.5,1010.7,1013.6,1016.3,0.01,-1.1,0.0,1.0,0,193.2,670.1,4637.3,54.7,71.9,90.9,1010.4,1013.6,1016.3,0.0,0.0,11.9,14.1,16.0,67.6,77.3,87.8,67.6,77.3,87.8,231,231,227,1.2,6.3,10.3,5.7,10.3,14.9,6.8,10.6,15.3,64.4,70.2,75.4
247,10019,US,2019-09-05T00:00:00-04:00,4,84,100,53.1,56.2,61.7,64.3,69.1,73.9,64.3,69.1,73.9,1015.5,1017.3,1018.8,0.0,-0.6,0.0,0.8,0,201.0,669.6,4823.7,50.1,64.0,75.9,1016.2,1017.7,1019.4,0.0,0.0,8.5,9.6,11.6,64.3,69.1,73.9,64.3,69.1,73.9,33,36,39,0.6,4.5,8.4,0.6,7.0,15.0,0.6,7.0,14.1,59.1,61.5,64.8
248,10019,US,2019-09-06T00:00:00-04:00,81,99,100,54.0,57.4,59.7,57.5,63.0,66.3,59.3,63.1,66.3,1007.6,1012.0,1016.2,0.22,-1.4,-0.4,0.3,0,106.7,420.6,2562.1,74.4,81.7,89.9,1007.3,1011.6,1016.2,0.0,0.0,8.9,10.0,10.9,59.3,63.1,66.3,57.5,63.0,66.3,34,35,39,2.8,8.8,13.0,7.6,15.5,19.7,7.5,16.0,20.2,56.7,59.6,61.9
249,10019,US,2019-09-07T00:00:00-04:00,0,13,96,52.3,54.3,56.4,55.2,66.3,77.4,56.3,66.7,77.4,1007.4,1010.0,1013.4,0.0,-0.3,0.2,0.9,0,258.4,830.0,6201.5,43.7,66.9,91.2,1007.2,1009.8,1013.2,0.0,0.0,8.4,9.0,9.6,56.3,66.5,75.8,55.2,66.1,75.8,315,317,318,2.4,7.0,11.0,6.8,11.7,19.3,7.8,12.1,19.4,54.5,59.4,62.9
250,10019,US,2019-09-08T00:00:00-04:00,0,10,63,54.7,57.6,63.2,61.9,70.5,78.6,61.9,70.5,78.6,1013.8,1017.2,1021.1,0.0,-0.6,0.3,1.0,0,240.0,823.8,5759.8,49.2,65.8,78.6,1013.6,1017.2,1021.1,0.0,0.0,9.1,10.1,12.2,61.9,70.1,77.2,61.9,70.1,77.2,285,299,303,0.8,3.6,6.2,1.6,7.2,13.6,0.9,6.7,12.7,58.0,62.5,65.9
251,10019,US,2019-09-09T00:00:00-04:00,0,9,33,55.3,59.9,64.1,64.9,70.6,78.5,64.9,70.6,78.5,1021.0,1023.3,1025.1,0.0,-0.6,0.2,0.6,0,208.3,702.4,4998.3,59.2,70.1,89.0,1021.2,1023.5,1025.5,0.0,0.0,9.2,10.9,12.5,64.9,70.2,76.2,64.9,70.2,76.2,75,80,90,2.2,5.2,8.7,3.6,8.9,14.1,4.6,8.2,11.5,59.4,63.8,67.1
252,10019,US,2019-09-10T00:00:00-04:00,0,18,51,64.1,65.6,67.5,67.0,71.8,79.3,67.0,71.8,79.3,1023.4,1025.7,1027.4,0.01,-0.8,-0.1,0.6,0,202.7,678.1,4865.2,66.5,82.8,92.8,1024.3,1026.1,1028.0,0.0,0.0,12.5,13.2,14.1,67.0,71.2,76.7,67.0,71.2,76.7,168,169,172,0.8,4.9,8.8,3.2,10.1,17.5,2.8,9.2,15.0,65.1,67.5,68.9
253,10019,US,2019-09-11T00:00:00-04:00,0,15,72,65.3,68.9,72.7,68.8,82.1,96.3,68.8,82.1,96.3,1016.0,1019.6,1024.2,0.0,-1.1,-0.3,0.5,0,215.3,729.8,5166.5,53.7,73.1,90.8,1016.2,1019.6,1024.0,0.0,0.0,13.1,15.1,17.1,68.8,78.7,89.5,68.8,78.7,89.5,226,227,228,2.6,6.7,10.1,5.1,12.3,17.7,7.6,12.6,17.1,66.5,71.9,76.4
254,10019,US,2019-09-12T00:00:00-04:00,0,52,100,56.7,67.0,71.6,62.7,74.8,83.7,62.7,74.8,83.7,1015.2,1019.2,1024.8,0.03,-0.5,0.4,1.4,0,136.4,547.6,3274.9,68.1,82.2,94.3,1015.2,1019.2,1026.0,0.0,0.0,9.6,14.1,16.4,62.7,72.8,80.1,62.7,72.8,80.1,34,23,25,2.5,6.9,10.8,5.2,11.3,15.3,5.8,10.8,14.6,59.1,68.8,73.6
255,10019,US,2019-09-13T00:00:00-04:00,0,12,48,50.2,52.8,55.3,57.1,63.8,70.0,57.7,63.8,70.0,1025.2,1028.7,1030.9,0.0,-0.7,0.1,1.1,0,243.2,796.5,5835.9,52.1,68.5,83.1,1026.4,1029.9,1031.5,0.0,0.0,7.6,8.3,9.1,57.7,63.8,70.0,57.1,63.8,70.0,89,95,97,3.1,7.1,11.0,8.8,12.1,15.9,8.8,11.5,13.9,54.8,57.6,60.0
256,10019,US,2019-09-14T00:00:00-04:00,2,64,100,53.9,62.5,68.2,61.7,69.9,73.5,61.7,69.9,73.5,1020.6,1024.0,1028.2,0.0,-1.1,-0.3,0.3,0,163.1,690.5,3915.5,67.7,77.7,87.4,1021.2,1024.4,1028.8,0.0,0.0,8.6,12.1,14.5,61.7,69.9,73.5,61.7,69.9,73.5,167,180,181,1.5,5.3,10.7,5.2,9.7,14.0,6.6,10.1,14.2,57.3,65.2,69.6
257,10019,US,2019-09-15T00:00:00-04:00,0,19,82,51.1,60.8,67.3,68.4,75.0,83.6,68.4,75.0,83.6,1017.4,1019.5,1021.2,0.0,-1.0,-0.1,0.3,0,232.1,773.3,5570.8,33.0,65.1,90.8,1018.0,1019.7,1021.5,0.0,0.0,8.1,11.4,14.1,68.4,74.6,83.6,68.4,74.6,83.6,312,311,301,1.1,3.4,7.4,3.6,5.3,8.1,3.0,5.6,7.3,63.6,66.2,68.5
258,10019,US,2019-09-16T00:00:00-04:00,0,7,45,57.5,62.2,64.9,68.5,72.1,78.6,68.5,72.1,78.6,1015.3,1017.2,1018.6,0.0,-0.7,0.0,0.5,0,212.0,716.1,5087.8,62.5,72.1,79.7,1015.9,1017.3,1018.4,0.0,0.0,10.0,11.9,13.1,68.5,71.8,76.2,68.5,71.8,76.2,27,25,14,0.6,2.8,5.6,1.6,5.4,8.1,1.6,5.3,8.9,61.8,65.6,67.7
259,10019,US,2019-09-17T00:00:00-04:00,0,3,40,38.2,48.0,56.6,60.6,68.3,76.3,60.6,68.3,76.3,1017.2,1019.6,1021.3,0.0,-0.6,0.1,0.8,0,250.4,823.3,6009.4,25.9,51.6,73.5,1018.5,1019.9,1021.2,0.0,0.0,4.9,7.2,9.7,60.6,68.3,76.3,60.6,68.3,76.3,18,32,38,0.4,5.4,10.8,5.4,10.1,14.3,6.0,8.8,11.8,55.7,58.0,60.9
260,10019,US,2019-09-18T00:00:00-04:00,0,12,48,46.1,50.6,53.3,56.2,62.2,67.4,56.5,62.2,67.4,1020.5,1023.4,1025.5,0.0,-0.3,0.2,0.9,0,210.0,752.6,5040.4,52.9,66.0,80.1,1021.5,1024.0,1026.7,0.0,0.0,6.5,7.7,8.5,56.5,62.2,67.4,56.2,62.2,67.4,61,54,57,1.8,6.1,9.9,7.8,10.1,12.5,6.4,9.4,11.4,51.5,55.8,58.3
261,10019,US,2019-09-19T00:00:00-04:00,0,0,4,34.8,43.9,50.5,50.1,60.2,70.2,50.4,60.3,70.2,1023.7,1025.8,1027.9,0.0,-0.6,-0.1,0.5,0,248.1,819.5,5956.3,27.3,57.5,75.0,1025.0,1026.5,1028.5,0.0,0.0,4.2,6.1,7.7,50.4,60.3,70.2,50.1,60.2,70.2,354,54,67,0.2,2.9,4.9,0.6,6.6,12.3,0.8,5.7,9.8,46.7,52.4,55.6
262,10019,US,2019-09-20T00:00:00-04:00,0,0,0,44.5,48.8,53.8,53.4,66.7,78.7,53.4,66.8,78.7,1020.4,1022.7,1025.3,0.0,-0.9,-0.1,0.7,0,244.3,810.0,5863.2,31.1,55.6,79.2,1020.5,1023.1,1025.6,0.0,0.0,6.3,7.3,8.7,53.4,66.8,78.7,53.4,66.7,78.7,265,273,273,2.5,4.4,7.5,4.6,8.6,14.2,6.9,9.3,12.8,50.0,57.2,62.0
263,10019,US,2019-09-21T00:00:00-04:00,0,1,4,49.0,55.1,61.4,59.7,71.7,84.3,59.7,71.7,84.3,1020.3,1021.6,1022.9,0.0,-0.7,0.0,0.4,0,235.4,783.7,5648.4,29.4,59.1,79.3,1020.9,1022.2,1023.5,0.0,0.0,7.4,9.3,11.4,59.7,71.6,84.3,59.7,71.6,84.3,261,238,257,0.4,2.2,5.4,0.7,6.7,13.5,1.1,6.4,11.3,55.9,62.1,65.4
264,10019,US,2019-09-22T00:00:00-04:00,0,3,47,58.1,62.6,67.5,63.3,76.3,87.2,63.3,76.3,87.2,1014.7,1018.5,1021.3,0.0,-1.0,-0.3,0.4,0,230.1,753.1,5523.3,47.5,66.7,83.9,1015.3,1019.0,1021.7,0.0,0.0,10.2,12.1,14.3,63.3,75.0,85.5,63.3,75.0,85.5,193,196,206,1.0,4.7,9.3,0.9,9.6,18.3,1.8,9.8,17.5,60.1,66.9,71.0
265,10019,US,2019-09-23T00:00:00-04:00,0,7,52,63.6,66.2,68.7,70.4,80.6,92.2,70.4,80.6,92.2,1007.2,1010.3,1014.9,0.08,-1.0,-0.3,0.3,0,197.6,680.5,4741.6,46.1,67.1,86.2,1006.9,1010.3,1014.8,0.0,0.0,12.7,13.8,15.0,70.4,78.9,88.9,70.4,78.9,88.9,211,228,229,3.2,6.3,10.6,9.1,13.4,16.6,9.4,13.9,16.8,67.4,70.4,73.5
266,10019,US,2019-09-24T00:00:00-04:00,0,7,41,49.7,54.7,62.4,62.4,69.9,77.3,62.4,69.9,77.3,1006.6,1009.1,1011.6,0.0,-0.5,0.2,1.0,0,203.2,649.5,4878.3,42.7,59.7,79.3,1007.5,1009.4,1012.0,0.0,0.0,7.6,9.2,12.1,62.4,69.7,76.0,62.4,69.7,76.0,297,305,306,3.2,7.1,12.0,6.7,12.6,16.6,7.1,12.7,16.3,56.1,61.0,65.6
267,10019,US,2019-09-25T00:00:00-04:00,0,1,3,49.6,53.4,60.3,58.1,68.4,78.3,58.1,68.4,78.3,1009.4,1011.0,1013.4,0.0,-0.9,0.0,0.8,0,219.6,724.2,5271.8,37.2,60.7,76.4,1009.6,1011.4,1013.3,0.0,0.0,7.6,8.7,11.1,58.1,68.3,78.3,58.1,68.3,78.3,269,275,273,0.3,3.6,6.3,3.4,8.8,14.2,3.8,7.8,11.2,54.0,59.7,63.6
268,10019,US,2019-09-26T00:00:00-04:00,0,10,71,55.1,60.2,66.2,61.8,68.6,83.6,61.8,68.6,83.6,1007.0,1010.2,1014.1,0.03,-1.2,0.1,1.6,0,188.5,706.3,4523.6,60.1,76.6,86.2,1006.7,1010.3,1014.5,0.0,0.0,9.2,11.2,13.9,61.8,68.1,81.0,61.8,68.1,81.0,236,246,249,1.3,5.0,13.5,1.8,7.9,16.9,4.1,8.7,16.8,58.4,63.1,70.9
269,10019,US,2019-09-27T00:00:00-04:00,0,4,23,47.2,53.7,58.7,58.1,66.3,75.9,58.1,66.3,75.9,1014.7,1018.6,1022.2,0.0,-0.9,0.2,1.1,0,224.5,751.7,5388.3,37.3,66.5,86.9,1015.1,1019.1,1021.0,0.0,0.0,6.9,8.8,10.4,58.1,66.2,75.2,58.1,66.2,75.2,188,200,196,1.4,3.8,8.2,1.3,7.3,13.7,0.8,6.9,11.4,55.7,59.2,61.4
270,10019,US,2019-09-28T00:00:00-04:00,0,13,48,57.9,64.3,69.9,63.0,73.4,83.9,63.0,73.4,83.9,1016.5,1018.6,1020.3,0.0,-0.8,-0.1,0.7,0,177.2,618.0,4252.1,56.1,76.8,87.9,1016.7,1018.7,1020.3,0.0,0.0,10.1,12.9,15.4,63.0,72.4,81.1,63.0,72.4,81.1,184,203,209,1.1,4.8,9.7,4.4,9.8,12.6,6.4,10.6,13.4,60.3,67.1,71.8
271,10019,US,2019-09-29T00:00:00-04:00,0,23,100,44.2,56.0,69.6,64.1,72.1,78.4,64.1,72.1,78.4,1018.7,1022.8,1025.2,0.0,-0.4,0.3,1.0,0,195.0,728.9,4680.2,33.2,59.9,87.7,1018.5,1023.0,1026.0,0.0,0.0,6.1,9.8,15.3,64.1,71.9,78.3,64.1,71.9,78.3,6,13,14,2.0,6.3,11.0,3.2,12.3,16.1,7.0,10.9,14.6,56.1,62.9,70.8
272,10019,US,2019-09-30T00:00:00-04:00,15,48,93,47.7,52.6,57.3,60.3,64.1,69.4,60.3,64.1,69.4,1021.8,1024.7,1027.5,0.0,-0.9,-0.2,0.6,0,165.6,605.4,3973.6,57.0,66.2,81.4,1022.3,1025.2,1027.5,0.0,0.0,6.9,8.4,9.9,60.3,64.1,69.4,60.3,64.1,69.4,88,91,97,3.5,5.7,8.5,3.9,9.8,15.7,5.2,9.4,13.9,53.8,57.6,60.9
273,10019,US,2019-10-01T00:00:00-04:00,0,53,100,56.4,61.9,65.9,63.2,72.9,84.8,63.2,72.9,84.8,1011.4,1016.9,1021.8,0.0,-1.5,-0.5,0.1,0,124.0,454.7,2976.4,56.1,71.0,81.4,1011.0,1016.9,1021.8,0.0,0.0,9.6,11.8,13.6,63.2,72.0,82.3,63.2,72.0,82.3,216,221,220,2.1,6.2,9.2,7.5,11.9,18.3,6.6,12.1,18.8,59.4,65.5,71.0
274,10019,US,2019-10-02T00:00:00-04:00,0,19,98,58.7,67.1,72.4,64.2,79.6,97.5,64.2,79.6,97.5,1006.9,1010.4,1014.8,0.27,-1.0,0.2,1.9,0,198.3,697.2,4758.5,40.7,72.7,86.8,1006.6,1010.3,1015.4,0.0,0.0,10.4,14.3,17.1,64.2,77.5,93.2,64.2,77.5,93.2,282,291,288,2.7,7.3,13.7,8.1,14.4,19.5,9.5,14.1,19.5,60.8,70.4,75.1
